"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"LRRK1",5.21966701943656e-87,-1.31337058254132,0.058,0.421,2.12675332706943e-82
"PLXDC2",1.70309970431311e-86,0.647570779293563,0.97,0.742,6.93927974522378e-82
"MARCHF4",2.33164658326928e-86,0.905646476232953,0.874,0.7,9.50029400353067e-82
"FILIP1L",2.37140098191118e-86,-0.956631043709088,0.249,0.59,9.66227330079709e-82
"BARD1",4.1790442709325e-86,0.612272237013985,0.296,0.078,1.70275158819145e-81
"ADCY8",4.42711680311996e-86,-1.22229507493625,0.228,0.622,1.80382874143123e-81
"RYR2",1.92606771744066e-85,0.757884873555566,0.983,0.91,7.84776291471197e-81
"IRAG2",2.32688854970911e-85,-1.31402856998496,0.054,0.403,9.48090739578976e-81
"FRAS1",2.4631416834521e-85,0.586042429050733,0.96,0.69,1.00360707892256e-80
"INSYN2B",4.55810587123846e-85,0.825967093005416,0.575,0.274,1.85720023723611e-80
"GPR176",6.13744783923294e-85,0.81457860143656,0.749,0.463,2.50070312209546e-80
"EHBP1",7.93534826873934e-85,0.614398938937587,0.995,0.93,3.23325765209784e-80
"SLC26A4",8.84352386967646e-85,-1.09952601364177,0.084,0.434,3.60329380069967e-80
"ATP8A1",1.71391973679935e-84,1.10268589447796,0.916,0.915,6.98336596758894e-80
"RBMS1",1.75185546312947e-84,-1.29625728728633,0.161,0.531,7.13793508452101e-80
"CERS6",1.84454498865628e-84,0.64837767124426,0.994,0.913,7.51559855628002e-80
"TENM1",2.0930061521412e-84,1.25175588469836,0.814,0.743,8.52795356689933e-80
"RSAD2",4.35636982241273e-84,0.76013955999368,0.601,0.312,1.77500288414207e-79
"PTPRE",4.76177619316782e-84,-1.10340389172567,0.438,0.758,1.94018570990623e-79
"OPRM1",5.4023708086203e-84,1.29525307495507,0.7,0.433,2.20119598597234e-79
"UNC5D",5.50269513989173e-84,1.16977686621845,0.876,0.855,2.24207313474888e-79
"TRERF1",5.86170931423227e-84,0.771909259472057,0.92,0.768,2.38835346008394e-79
"MAP1LC3A",9.20081159882755e-84,-0.797107144896361,0.418,0.711,3.74887068594229e-79
"NT5DC3",1.20972382030036e-83,-0.903182487545884,0.161,0.514,4.92901970581382e-79
"CBLB",1.38535510458241e-83,0.767864140713828,0.88,0.644,5.64462937362103e-79
"NCOR2",1.83389883461432e-83,0.638737195395276,0.908,0.685,7.47222080163603e-79
"GRB10",2.43953209369415e-83,0.765797394952436,0.926,0.759,9.93987351575681e-79
"CACNB2",2.74651399830948e-83,1.07477418760618,0.954,0.904,1.1190671286112e-78
"CHRM3-AS2",3.18755454224075e-83,-0.994417828253654,0.104,0.452,1.29876909823599e-78
"CNTN4",3.56394760610082e-83,-1.44938097291468,0.736,0.895,1.45213045210578e-78
"KITLG",6.37487051485424e-83,-0.929659056668879,0.048,0.397,2.59744099127736e-78
"BBX",9.3457282431714e-83,0.778214669850162,0.887,0.641,3.80791697268019e-78
"NEBL",9.34668355722656e-83,0.646254730680188,0.994,0.941,3.80830621539196e-78
"TEX26",1.5254680105814e-82,0.316831133797918,0.224,0.047,6.21551940911393e-78
"PLPPR5",1.89863240604101e-82,0.778359472287612,0.926,0.762,7.73597773841409e-78
"DLGAP1-AS4",2.82424947197023e-82,-1.08878873429607,0.137,0.477,1.15074044735427e-77
"MAOA",3.46325826520477e-82,0.462669469034373,0.397,0.136,1.41110458015768e-77
"TDRP",8.48236307275489e-82,0.695453292988547,0.793,0.532,3.45613883399398e-77
"PDE8B",1.14519892674581e-81,0.933904684697653,0.928,0.807,4.66611302702582e-77
"PCM1",1.61760855471553e-81,0.588058038950986,0.978,0.908,6.59094605618841e-77
"SPECC1",2.08294575646499e-81,0.646835062855459,0.95,0.761,8.48696248471661e-77
"PCDH9-AS2",5.61577493773916e-81,-1.15493491641053,0.298,0.606,2.28814749838182e-76
"STX1A",9.78398723798969e-81,-0.913600094144146,0.307,0.611,3.9864856001189e-76
"LINC02885",1.47698938347877e-80,-1.06362007963278,0.036,0.379,6.01799324298424e-76
"OSBPL3",2.63288354988615e-80,-1.41401746737177,0.108,0.461,1.07276840240111e-75
"LRRN3",2.66849575065031e-80,0.851488441161666,0.792,0.571,1.08727859360247e-75
"ARHGAP18",4.21718671023086e-79,1.27512185549644,0.714,0.525,1.71829272508356e-74
"DCHS2",7.42888655290858e-79,0.63494196451171,0.547,0.247,3.0268998259826e-74
"LY86-AS1",9.6292505334825e-79,-1.8181797040332,0.028,0.354,3.92343812986745e-74
"CAMTA1",1.04974513638868e-78,0.626907060261976,0.993,0.96,4.27718655821566e-74
"KCNK13",1.24787586268757e-78,0.759113180496872,0.491,0.206,5.08447020252049e-74
"SULF2",1.31112673902621e-78,0.635254642434518,0.673,0.366,5.34218589816229e-74
"SULF1",2.6829351025355e-78,0.366849255722794,0.432,0.154,1.09316190752809e-73
"KLHL4",6.45060684928074e-78,0.792515786515843,0.631,0.33,2.62829976073944e-73
"PRLR",1.99573352645183e-77,0.917024200055735,0.277,0.077,8.13161625352797e-73
"SLC30A3",2.34167314662375e-77,-0.880768757521593,0.026,0.35,9.54114723591847e-73
"ZC3H12C",2.97442622458184e-77,0.637675793931812,0.776,0.501,1.21192996520587e-72
"GFRA1",3.85917776070047e-77,0.965342681054095,0.342,0.114,1.57242197859741e-72
"SYTL2",2.05857169003902e-76,-0.977439815254002,0.217,0.541,8.38765035106398e-72
"LBR",2.9723138825165e-76,0.548107762520796,0.574,0.284,1.21106929143135e-71
"CES4A",3.24767164468389e-76,-1.01382457224419,0.51,0.729,1.32326381162645e-71
"PRKACB",5.72471796406173e-76,0.65040383701479,0.986,0.922,2.33253633445695e-71
"NEO1",7.01648542376824e-76,0.586764592714029,0.933,0.757,2.85886698591437e-71
"RHOBTB1",8.41241674065157e-76,-0.75985337024789,0.045,0.37,3.42763920097848e-71
"LHFPL3",8.70305024208695e-76,0.867366242715032,0.719,0.405,3.54605782113833e-71
"MEF2A",1.22046515521608e-75,0.552229407057127,0.968,0.875,4.97278527492791e-71
"FUT9",5.69669101782041e-75,0.621035020599283,0.979,0.864,2.32111675521092e-70
"PTCHD4",1.07861866768734e-74,-1.64473814093057,0.147,0.487,4.39483176149206e-70
"RHOJ",1.20080319473162e-74,0.43061748346142,0.254,0.066,4.892672616934e-70
"RFTN1",1.44907947167752e-74,-1.0983240629723,0.079,0.408,5.90427430735004e-70
"SYTL5",1.95145379622298e-74,0.804377046536788,0.553,0.26,7.95119849271054e-70
"DOCK11",2.16519920500419e-74,0.636303639969936,0.646,0.332,8.82210416078958e-70
"KCNH4",2.41107149332249e-74,0.519836687417203,0.459,0.188,9.82391079954248e-70
"COL6A1",2.76074476359717e-74,0.628765266979935,0.597,0.313,1.12486545392767e-69
"PCDH10",3.08857636299114e-74,0.704555562131779,0.837,0.581,1.25844043910074e-69
"DTWD2",3.60924400942492e-74,0.654779594694386,0.853,0.61,1.47058647164018e-69
"SNTG1",3.90328553089578e-74,0.833558613816477,0.967,0.856,1.59039368956349e-69
"FOCAD",8.31759803517349e-74,0.707147379555584,0.954,0.912,3.38900531943144e-69
"C9orf147",8.80159050365069e-74,0.634681215003683,0.441,0.183,3.58620805071247e-69
"PRKD1",8.85011517050566e-74,-1.45846643524863,0.243,0.589,3.60597942622253e-69
"MTSS1",1.02609365531893e-73,0.769371774145791,0.859,0.736,4.18081859859699e-69
"ROBO2",1.82427385487559e-73,-1.92702535356002,0.897,0.894,7.43300382169061e-69
"COL7A1",2.47274381382843e-73,0.424638772845283,0.386,0.143,1.0075194669444e-68
"GALNT2",3.23854342624063e-73,0.330731837906495,0.903,0.735,1.31954451902174e-68
"PARP8",4.8191166857828e-73,-1.06984186403109,0.522,0.78,1.9635490936222e-68
"MGAT4C",5.88541943632544e-73,-1.89561829691704,0.406,0.705,2.3980141493308e-68
"FGF13",6.29618253936474e-73,0.723654028201261,0.875,0.648,2.56537957566416e-68
"SCN9A",1.129694817275e-72,-1.06454813379899,0.297,0.619,4.602941532987e-68
"IRAK1BP1",2.53460973998707e-72,0.657925001937089,0.931,0.767,1.03272673855773e-67
"ARNT2",2.75372629290589e-72,-1.01657190249379,0.733,0.87,1.1220057780445e-67
"KCNIP4",2.82003053867559e-72,0.901788477139766,0.969,0.939,1.14902144298337e-67
"CDH20",3.70022673517049e-72,-1.38523706465639,0.17,0.503,1.50765738324522e-67
"ZNF516",5.42357741633635e-72,0.643714932424442,0.772,0.497,2.20983661828625e-67
"P2RX7",7.00782319512235e-72,-0.990936773371363,0.235,0.544,2.8553375608526e-67
"DOC2B",1.00649380304427e-71,0.410423621739299,0.426,0.165,4.10095900050386e-67
"KCNH5",1.07787826430393e-71,0.812509535453553,0.707,0.416,4.39181498790638e-67
"INHBA-AS1",1.97030195794025e-71,-0.963432492516453,0.072,0.388,8.02799532762755e-67
"PER3",2.24077109007654e-71,0.741014478807258,0.827,0.648,9.13002180651685e-67
"PROS1",4.41812810540408e-71,1.06895144265706,0.538,0.285,1.80016629654689e-66
"FAM135B",4.43153229495202e-71,-1.3532288868604,0.598,0.782,1.8056278335782e-66
"RTN4RL1",6.79886785288866e-71,-1.00895418151025,0.197,0.508,2.77019870665949e-66
"BTBD9",7.43071365471014e-71,0.773587732149573,0.994,0.932,3.02764427861165e-66
"PMEPA1",1.15781169064469e-70,0.818735208562064,0.609,0.343,4.71750373353179e-66
"GPRIN3",1.40768833016477e-70,0.796664586065675,0.604,0.321,5.73562610125637e-66
"CSRNP3",2.85781771218956e-70,0.563932508374149,0.993,0.929,1.16441782683164e-65
"MAPK10-AS1",4.14942573569965e-70,-0.79715138616128,0.179,0.49,1.69068351601082e-65
"MIR2052HG",4.8290013769684e-70,-1.54426158800707,0.293,0.598,1.96757661104577e-65
"AMOTL1",7.33520427405361e-70,0.743213986345378,0.653,0.378,2.98872898146314e-65
"SYT2",1.2967144017234e-69,0.573679709987684,0.312,0.103,5.283462829822e-65
"SCN1A-AS1",1.56866980428274e-69,-0.895081456579139,0.194,0.511,6.39154511755001e-65
"PTPRF",1.5910121975704e-69,0.548760500501884,0.825,0.552,6.4825791990006e-65
"CNTN6",1.74768322852292e-69,-1.46571557718445,0.135,0.458,7.12093531461664e-65
"CNTN5",1.84075942792242e-69,-1.58303612897366,0.818,0.899,7.50017428906989e-65
"CHRM3",1.97425577636878e-69,-1.55249113764985,0.567,0.776,8.04410516081459e-65
"PTPN3",2.02222016695318e-69,-0.791438007746595,0.063,0.374,8.23953607025072e-65
"OXR1",2.34282782296234e-69,-1.12815572427422,0.875,0.942,9.54585196466004e-65
"CTPS2",3.361666632434e-69,0.595977644122778,0.512,0.247,1.36971106938523e-64
"TMEM163",3.51006294874935e-69,-1.49522064259482,0.196,0.498,1.43017514846792e-64
"FAM102B",5.49515776157001e-69,0.643293265521846,0.829,0.607,2.2390020299517e-64
"TMEM65",5.93415889479401e-69,-0.873250146342968,0.381,0.671,2.41787304168382e-64
"DIP2C",5.94327802023508e-69,0.498246001547469,0.993,0.945,2.42158862934479e-64
"C6orf141",6.02190829089912e-69,0.3436694157767,0.187,0.039,2.45362653312685e-64
"LONRF2",6.44267759003125e-69,0.572115027930778,0.973,0.848,2.62506898405823e-64
"FYN",6.78775686651099e-69,0.525716568037422,0.981,0.895,2.7656715352599e-64
"SPEF2",6.81644901977826e-69,0.78240585328539,0.776,0.546,2.77736215310865e-64
"GALNT13",8.66716015872641e-69,0.837156078455672,0.868,0.742,3.53143440667308e-64
"TMEM35A",9.67478050714049e-69,0.694408583679325,0.676,0.416,3.94198931763439e-64
"OSBPL8",1.07925301202598e-68,0.967345915617654,0.936,0.904,4.39741639749984e-64
"GLCCI1",3.67902500944645e-68,0.705567369998748,0.908,0.757,1.49901874009896e-63
"DPYSL5",3.85551447468723e-68,0.595887642899855,0.772,0.499,1.57092937271131e-63
"MICAL2",5.4516055435894e-68,-1.2857231605874,0.524,0.73,2.2212566787355e-63
"SLC9A9",6.6441559809157e-68,-1.18268040970208,0.226,0.537,2.7071613544241e-63
"ALDH1A2",1.1321523569652e-67,-1.22692663806305,0.104,0.414,4.6129547784547e-63
"AUTS2",1.15151784654169e-67,0.631710196291762,0.999,0.984,4.69185946573414e-63
"CCDC85A",1.63122429176943e-67,-0.92475168107349,0.39,0.705,6.64642337681456e-63
"LMO7",2.00757907924665e-67,0.60800294269655,0.949,0.771,8.17988095839047e-63
"ZFAND4",3.81557342398019e-67,0.481552809991838,0.494,0.228,1.55465539160073e-62
"RAP1B",6.13972646572785e-67,0.711178424855397,0.802,0.582,2.50163154846081e-62
"SPOCK2",6.78188868756279e-67,0.542441769216435,0.879,0.655,2.76328054574746e-62
"SERTAD2",8.22496760544179e-67,0.686412036982624,0.679,0.411,3.35126305083726e-62
"MIR325HG",1.26942991938505e-66,-1.10233009794191,0.158,0.496,5.1722922065344e-62
"SP9",1.35444253295009e-66,0.259332678516093,0.256,0.071,5.51867610050516e-62
"PLPPR4",1.73634717771875e-66,0.521209515940917,0.978,0.869,7.07474657561503e-62
"ZNF462",1.77394802741093e-66,0.762121666389397,0.849,0.645,7.22795123768584e-62
"ANKRD20A11P",1.93446358331539e-66,0.553615277572872,0.656,0.351,7.88197187021857e-62
"MAN1A1",2.42018741339469e-66,-1.14362674557261,0.238,0.556,9.86105361587665e-62
"LINC01331",2.61991062867878e-66,-1.50340705234463,0.027,0.316,1.06748258565517e-61
"KIRREL3",3.82981914083213e-66,0.838821118119478,0.885,0.781,1.56045980893205e-61
"TRPC5",6.21192993664799e-66,-1.55579682857154,0.095,0.397,2.53105085268722e-61
"GPR155",7.04691767983844e-66,0.782835698514754,0.863,0.805,2.87126660865017e-61
"ADGRV1",1.2988287036316e-65,0.612521632189936,0.724,0.453,5.29207755294697e-61
"POU6F2",2.20778506879153e-65,-1.9178867586404,0.062,0.354,8.9956202627911e-61
"ONECUT2",3.2442382589768e-65,0.437306694269334,0.245,0.067,1.3218648786201e-60
"CACNA1E",3.69804990602848e-65,0.34201653415687,0.998,0.883,1.5067704342113e-60
"IGF1R",4.9823844548818e-65,0.691351557414067,0.968,0.874,2.03007254614159e-60
"SGCZ",6.87878269475615e-65,-1.77129318760624,0.512,0.748,2.80276000897839e-60
"LINC01885",7.86436925006465e-65,-1.08301966465916,0.012,0.294,3.20433725093884e-60
"CEMIP2",9.30741315428765e-65,-1.11138170812673,0.229,0.524,3.7923054897145e-60
"RASL10A",1.05972654057252e-64,-0.792133924096234,0.146,0.438,4.31785578956273e-60
"MAPK4",1.62241127751066e-64,0.548463952467578,0.698,0.402,6.6105147502172e-60
"PRKX",1.83329827222718e-64,0.368588437146334,0.319,0.109,7.46977381018966e-60
"ARL6",2.24484946653266e-64,0.714555284304891,0.797,0.591,9.14663915138734e-60
"ZNF407",2.28247004038302e-64,0.664287437119066,0.918,0.769,9.29992417954061e-60
"SLC22A10",2.63646876908273e-64,-1.64819433950331,0.251,0.52,1.07422919996276e-59
"SPRY4-AS1",4.00370569345808e-64,-1.20330672073455,0.189,0.502,1.63130988479949e-59
"MPP5",4.02690204428662e-64,0.620403244830709,0.705,0.442,1.64076123794458e-59
"FBLN5",4.28416312086738e-64,0.396633227201652,0.376,0.143,1.74558226359742e-59
"PTPRZ1",5.74227613171807e-64,-1.32292013533921,0.157,0.466,2.33969040986853e-59
"HDAC1",5.77622415169222e-64,0.350575176753979,0.348,0.127,2.35352253060699e-59
"GRIA1",6.68607426844961e-64,0.411478541659769,1,0.942,2.72424096067979e-59
"MMADHC-DT",7.55187575016988e-64,-0.845140107639339,0.162,0.48,3.07701177440672e-59
"HUNK",1.14749568504251e-63,-0.732002808963917,0.17,0.475,4.67547116870571e-59
"MIR137HG",1.72305109986024e-63,0.557341053895205,0.923,0.779,7.02057170638053e-59
"SOX11",1.79051644053378e-63,0.30527396774541,0.256,0.075,7.29545923695489e-59
"SHISA8",2.0076321609638e-63,0.354198553476909,0.249,0.071,8.180097239847e-59
"ADGRG1",2.17739971301597e-63,0.350979962907031,0.395,0.155,8.87181513068356e-59
"FBXO25",3.03244222955412e-63,0.637828424406232,0.676,0.435,1.23556858643182e-58
"STK17A",4.09813877552798e-63,0.639839743025566,0.478,0.234,1.66978664408888e-58
"GRM3",7.66075036331992e-63,1.14656273560177,0.665,0.432,3.1213727355347e-58
"RTN4RL2",8.67799749092003e-63,-0.682048367645107,0.027,0.306,3.53585007767537e-58
"SVEP1",8.75824421417909e-63,-0.916039270589859,0.134,0.445,3.56854660506727e-58
"FTH1",1.4182938648324e-62,-1.00109962296425,0.775,0.87,5.77883835225963e-58
"GRIK4",2.24938881896776e-62,0.479356621064281,0.829,0.574,9.16513474288414e-58
"AHRR",2.78401643363442e-62,0.780700085319188,0.473,0.228,1.13434749588434e-57
"IL12RB2",2.78414973662416e-62,-0.889112091205511,0.019,0.292,1.13440181018751e-57
"CDH11",3.14927168289461e-62,0.807874897403953,0.75,0.567,1.28317074719541e-57
"PYGO1",4.12466486592957e-62,0.43718422786699,0.447,0.191,1.68059469962301e-57
"B3GAT2",4.84986344141434e-62,0.753852064096968,0.606,0.348,1.97607685920427e-57
"PLCL1",5.36209744211882e-62,-1.27540070614445,0.301,0.609,2.18478660279131e-57
"PAM",5.40916180135152e-62,-1.03224856897884,0.642,0.835,2.20396297596068e-57
"FTL",5.90496244095847e-62,-0.737997558569552,0.556,0.764,2.40597694656853e-57
"MID2",6.06074112732738e-62,0.526138808606735,0.505,0.245,2.46944897232954e-57
"PRELID2",6.70854310222627e-62,-1.18447020259162,0.057,0.341,2.73339588700209e-57
"NSUN7",1.03422686147156e-61,0.482283537627313,0.259,0.081,4.21395734706589e-57
"CCDC144NL-AS1",1.43097056063959e-61,-1.01269381055083,0.134,0.422,5.83048954932603e-57
"RAB27B",1.57939164901411e-61,-0.988025188412934,0.447,0.717,6.435231273908e-57
"CHST11",1.99032746376566e-61,0.49064760837311,0.823,0.555,8.10958925111317e-57
"DOK6",2.06964986516221e-61,0.537137646910207,0.957,0.832,8.43278837560341e-57
"SLCO2A1",2.12329803773729e-61,0.263602502069789,0.198,0.047,8.6513778547606e-57
"FRMD6",2.42148604966042e-61,0.633045524848772,0.652,0.388,9.86634490934138e-57
"GRIN1",3.43049348853373e-61,0.484227568265781,0.98,0.879,1.39775457190307e-56
"SLC17A6",4.58420221202651e-61,-0.705612085536085,0.026,0.299,1.8678331912902e-56
"SYBU",4.72869933557106e-61,0.491774952105657,0.985,0.853,1.92670854427843e-56
"RNASEH2B",5.65890720009757e-61,0.689844094529298,0.744,0.536,2.30572173867976e-56
"DNAH8",6.14608553362917e-61,0.403815551790667,0.184,0.044,2.5042225506772e-56
"NYAP2",8.87204276840961e-61,0.875927749731871,0.835,0.756,3.6149138259885e-56
"MACROD2",9.27560543800989e-61,0.506889728093367,1,0.969,3.77934543571713e-56
"CYP7B1",2.18335839178998e-60,0.641277646338997,0.723,0.459,8.89609376734826e-56
"TRAF3IP2-AS1",4.15155912233044e-60,0.557510107633513,0.965,0.892,1.69155276439354e-55
"KIAA0319",4.23025020220899e-60,-0.906404002605055,0.595,0.795,1.72361544489005e-55
"CXXC4",5.38269058473819e-60,0.587041776017361,0.603,0.34,2.19317727875157e-55
"EDIL3-DT",5.79975014616588e-60,-0.807709680185214,0.17,0.475,2.36310819705529e-55
"GRIP2",5.87046732738423e-60,0.339022264717994,0.597,0.285,2.3919219125427e-55
"SSBP3",6.50942270900629e-60,0.450885580813429,0.875,0.69,2.65226428278461e-55
"SH3BP5",8.86217630626121e-60,0.456365818534538,0.877,0.649,3.61089373598613e-55
"EPC1",1.70020014895768e-59,0.560113028036299,0.959,0.867,6.92746550692807e-55
"BMPR1A",2.29525722754993e-59,0.624067773532423,0.911,0.753,9.35202557365217e-55
"ADAMTS9-AS2",2.52959182674334e-59,-1.37194632286142,0.037,0.311,1.03068218980657e-54
"ATP11A",4.96171255776965e-59,0.595445164288213,0.8,0.589,2.02164978166324e-54
"FSIP1",5.32237891478523e-59,0.679615949288046,0.757,0.523,2.16860328882924e-54
"GPC5",6.84318100483025e-59,-2.49813289364737,0.286,0.542,2.78825410041808e-54
"NAV3",7.1777786872284e-59,-1.30845828922118,0.949,0.977,2.92458592611121e-54
"NAALAD2",7.53515378903038e-59,0.605037864401179,0.843,0.663,3.07019841134043e-54
"LINC00923",7.64652216487647e-59,-1.06085167393991,0.069,0.352,3.11557545607892e-54
"LINC00643",7.95586135353385e-59,0.522490277490724,0.505,0.257,3.24161570849737e-54
"DAB2IP",1.04354731994945e-58,-0.606101492409241,0.126,0.419,4.25193355513405e-54
"PLS3",1.09076351954604e-58,-0.903331662752358,0.063,0.337,4.44431596039035e-54
"ANKRD13A",1.16186144388285e-58,0.613028906487476,0.571,0.33,4.73400445310067e-54
"NRSN1",1.2930918671309e-58,0.541462546492349,0.92,0.722,5.26870281262483e-54
"ARHGAP29",1.32287548137717e-58,-0.569308285649616,0.04,0.314,5.39005614887127e-54
"SH3D19",1.51647083211106e-58,0.622758965239528,0.868,0.693,6.1788604054365e-54
"LRRTM3",1.83631323453332e-58,0.711288066477172,0.907,0.879,7.48205827410602e-54
"NECAB1",2.25546141854982e-58,0.67040945287475,0.837,0.692,9.18987754988125e-54
"LMO3",2.76007415684501e-58,-1.62920008040717,0.573,0.737,1.1245922152065e-53
"PLCH1",3.56980485924487e-58,0.919352060937899,0.464,0.223,1.45451698989932e-53
"MRAP2",4.35659974462731e-58,0.674897908603982,0.65,0.4,1.7750965659484e-53
"SNHG31",6.12994680670082e-58,0.685991496813244,0.203,0.054,2.49764682639025e-53
"ITFG1",6.28734420654081e-58,0.501332499826761,0.993,0.948,2.56177839695505e-53
"GREB1L",6.75506922371981e-58,0.531766024626544,0.839,0.589,2.75235295520464e-53
"RPL23AP49",7.11025665890064e-58,-0.722227387452542,0.062,0.336,2.89707407566907e-53
"ADCYAP1R1",7.45775652103785e-58,0.594401112754297,0.683,0.452,3.03866289449687e-53
"ADARB1",7.4916148909321e-58,0.505122502211403,0.881,0.66,3.05245848731028e-53
"NEUROD2",8.35987205778499e-58,-0.68216709352435,0.02,0.279,3.40622986994449e-53
"LAMA3",9.13720930854427e-58,0.855753840685274,0.474,0.239,3.72295593276636e-53
"AGO2",1.22957103058081e-57,0.542652069062863,0.749,0.511,5.00988716410152e-53
"KIF13B",1.31332869454228e-57,0.729277093213589,0.637,0.414,5.3511577659125e-53
"NRP2",1.81917411939796e-57,0.753079653719004,0.705,0.501,7.412224949487e-53
"TTC9B",2.17977358359163e-57,-0.738601475891337,0.307,0.567,8.88148746634411e-53
"FAM242A",2.77201039361192e-57,0.409023414489898,0.321,0.119,1.12945563487718e-52
"NPNT",3.48940364557687e-57,0.375386275356133,0.438,0.192,1.4217575153903e-52
